QRF Pct in range,QRF Avg length,Runtime
87.29792147806005,0.16511865545687288,45.571880685999986
85.91224018475751,0.1627347735388095,42.17058765799993
89.83833718244803,0.17066136749403132,39.00085262799996
88.68360277136259,0.1695060675418174,38.725684447999924
86.60508083140877,0.16773418622161634,38.78939532000004
89.60739030023095,0.1692411895559024,39.780523066
84.06466512702079,0.16464941088374163,39.621926660999975
91.45496535796767,0.170082235699946,38.61892274600007
86.60508083140877,0.16657952112884086,38.92909926200002
84.52655889145497,0.1641966960760667,41.262253362000024
89.37644341801386,0.16988881158588273,40.01972678799984
88.2217090069284,0.16820295183357648,38.857653922999816
87.99076212471132,0.16689586742335447,38.90119248200017
89.60739030023095,0.16676504121545707,40.078459932999976
88.45265588914549,0.167361208312594,40.14423739599988
87.29792147806005,0.16692725325208507,38.646458391999886
89.14549653579677,0.1659466488899276,38.504595937999966
86.14318706697459,0.16909518535774354,40.01157042600016
90.06928406466513,0.16987621553649057,41.742783703999976
86.37413394919169,0.1668785326923268,38.49331195700006
88.45265588914549,0.1685305591277621,38.37977695099994
89.60739030023095,0.1686799046027409,39.703982932000145
87.75981524249423,0.1703291964155631,40.546549901999924
88.68360277136259,0.1682508032058021,38.72033668699987
86.37413394919169,0.16857108900629109,38.80869403199995
87.99076212471132,0.16640169392517298,38.65956660799998
89.14549653579677,0.16830213747310535,40.89383950199999
85.68129330254041,0.16565202832941475,39.39888845199994
85.91224018475751,0.16707167892574698,38.77329753599997
87.99076212471132,0.16881701612553776,37.9917641940001
90.76212471131639,0.16800576790907348,40.133103936
90.06928406466513,0.1713639618531315,39.781163219000064
89.37644341801386,0.1677553853986436,38.510291252000115
87.29792147806005,0.1641015718001603,38.504909678999866
89.14549653579677,0.16912713267153914,39.982479439999906
89.14549653579677,0.17075335153051535,39.73282460600012
89.14549653579677,0.17020433033073112,38.63789953000014
89.60739030023095,0.16909414145325996,39.87761795200004
89.83833718244803,0.16828349503232967,39.640406557999995
86.37413394919169,0.166424141509044,40.20797919000006
85.68129330254041,0.1683411747257687,38.28314229500029
88.45265588914549,0.1711098095922142,37.88173883799982
87.99076212471132,0.16686567689101942,38.40101757599996
88.45265588914549,0.1708668481352934,39.34339355799966
89.37644341801386,0.17388297078421802,39.485017759999664
90.5311778290993,0.16874169251579002,38.50882888199976
87.75981524249423,0.1694828246531485,39.46797462900031
89.14549653579677,0.16888543315835386,40.02500339400012
89.83833718244803,0.17258141468263097,39.344997583999884
89.60739030023095,0.17077529960981228,38.28932747299996
90.99307159353349,0.1701550869450189,38.14748888699978
85.68129330254041,0.16447856452054396,39.0304237119999
88.45265588914549,0.16970555366024417,39.45164033800029
89.60739030023095,0.17067056489714366,38.206189944000016
86.60508083140877,0.16561415462988988,38.166743805999886
89.37644341801386,0.16624163125641261,39.93173175999982
90.06928406466513,0.1691863375879102,40.65822825399982
85.45034642032333,0.1638869169036518,38.28255460899982
88.68360277136259,0.1697486151925344,38.28926553400015
90.5311778290993,0.17201232631841853,38.179980097000225
89.14549653579677,0.16987537514538342,39.85417139400033
87.06697459584296,0.16800146827337523,39.306561351000255
87.99076212471132,0.16721061369287019,38.317461718999766
88.45265588914549,0.16778664066990495,37.92053493000003
88.91454965357968,0.1705264095119752,41.18964834500002
91.45496535796767,0.1703480691896121,39.41105873499964
89.60739030023095,0.16746412181937603,38.098037944000225
86.83602771362587,0.1668864490080736,38.121416668000165
87.99076212471132,0.16863447315087055,39.661822605
90.99307159353349,0.17382258264727188,39.67415041200002
89.14549653579677,0.1697112270216231,38.189170917999945
85.91224018475751,0.1664848638766008,38.136608424000315
87.99076212471132,0.1660173747509398,38.3681912510001
85.91224018475751,0.16780330212139405,40.589404670999556
87.29792147806005,0.16628622177943686,38.99107838200007
87.29792147806005,0.167653430333548,38.094497828000385
86.14318706697459,0.16628273435260718,38.01788098800034
87.29792147806005,0.16782324607622065,39.812904393999816
86.60508083140877,0.16537140911048784,39.323539967000215
87.99076212471132,0.17000856308989198,38.34748504499976
87.29792147806005,0.16565460116814723,37.93064910300018
87.06697459584296,0.16893434254713566,39.80657692700015
89.37644341801386,0.16807150530474443,40.226125521000085
89.37644341801386,0.16883591484964622,39.69092495399991
87.99076212471132,0.16869239040277959,38.08387546999984
88.91454965357968,0.17075392480351712,39.941343080000024
90.76212471131639,0.16791125989834457,39.9722820840002
87.29792147806005,0.16741921366259763,37.91677322100031
91.68591224018475,0.1696533442312267,38.33608743399964
88.91454965357968,0.16825721296356577,38.099109208999835
91.68591224018475,0.17232134889329426,39.58758105800007
83.83371824480369,0.16279197937814757,39.1923306180006
87.99076212471132,0.1688109835987397,39.9809608960004
88.91454965357968,0.16891614384593137,38.16009057500014
90.99307159353349,0.1724959066842513,39.44557655300014
87.29792147806005,0.16935079394677127,39.40348790999997
87.06697459584296,0.16654790523866714,37.915947122000034
87.29792147806005,0.16712784758376434,38.069487842000854
91.68591224018475,0.16975608046595964,39.72036605700032
85.45034642032333,0.16946899839803325,39.74278289599988
